"serial_num","id","latitude","longitude","Label"
"493","BMO",24.269,"97.2462","Bhamo                                   "
"494","BMU",-8.5408,"118.6906","Bima"
"495","BMV",12.6661,"108.1145","Ban Me Thuot"
"496","BMW",21.375,"0.9239","Bordj Mokhtar"
"497","BMY",-19.7206,"163.6611","Ile Art"
"498","BNA",36.1245,"-86.6782","Nashville                               "
"499","BNB",-0.286,"20.8840","Boende"
"500","BNC",0.575,"29.4739","Beni"
"501","BND",27.2186,"56.3778","Bandar Abbas"
"502","BNE",-27.3858,"153.1183","Brisbane"
"503","BNI",6.2331,"5.5992","Benin City                              "
"504","BNJ",50.7319,"7.0967","Bonn Stn. (DE)"
"505","BNK",-28.8333,"153.5617","Ballina                                 "
"506","BNN",65.4611,"12.2175","Bronnoysund                             "
"507","BNO",43.5919,"-118.9554","BURNS"
"508","BNP",32.9667,"70.5333","BANNU"
"509","BNS",8.6167,"-70.2167","Barinas                                 "
"510","BNX",44.9417,"17.3033","Banja Luka                              "
"511","BNY",-11.3022,"159.7981","Bellona"
"512","BOA",-5.854,"13.0640","  Boma"
"513","BOB",-16.4436,"-151.7525","Bora Bora                               "
"514","BOC",9.3408,"-82.2508","Bocas del Toro                          "
"515","BOD",44.8286,"-0.7153","Bordeaux Merignac Apt"
"516","BOG",4.7031,"-74.1383","Bogota                                  "
"517","BOH",50.78,"-1.8425","Bournemouth                             "
"518","BOI",43.5644,"-116.2228","Boise"
"519","BOJ",42.5703,"27.5153","Burgas                                  "
"520","BOM",19.0908,"72.8667","Mumbai                                  "
"521","BON",12.1311,"-68.2769","Bonaire                                 "
"522","BOO",67.2692,"14.3653","Bodo"
"523","BOP",5.9667,"15.6333","BOUAR"
"524","BOS",42.3643,"-71.0052","Boston Logan International Apt          "
"525","BOT",-7.233,"141.0830","  Boset"
"526","BOU",47.0644,"2.3789","BOURGES"
"527","BOX",-16.0753,"136.3022","BORROLOOLA"
"528","BOY",11.1675,"-4.3211","Bobo Dioulasso"
"529","BPE",21.1812,"94.9287","BAGAN"
"530","BPF",-8.583,"158.1170","  Batuna"
"531","BPG",-15.8603,"-52.3889","BARRO DO GARCAS"
"532","BPH",8.1885,"126.3270","BISLIG"
"533","BPI",42.5851,"-110.1112","BIG PINEY"
"534","BPL",44.9038,"82.0708","Bole                                    "
"535","BPM",34.9463,"69.2650","BAGRAM"
"536","BPN",-1.2672,"116.8939","Balikpapan"
"537","BPS",-16.4381,"-39.0733","Porto Seguro                            "
"538","BPT",29.9508,"-94.0207","Beaumont Jefferson County Apt"
"539","BPX",30.5536,"97.1083","Qamdo/Changdu"
"540","BPY",-16.7419,"44.4814","  Besalampy"
"541","BQA",15.7331,"121.5022","BALER"
"542","BQB",-33.6867,"115.4000","Busselton"
"543","BQH",51.3308,"0.0325","BIGGIN HILL"
"544","BQK",31.2588,"-81.4665","Brunswick Glynco Jetport"
"545","BQL",-22.9133,"139.9000","Boulia                                  "
"546","BQN",18.4948,"-67.1295","Aguadilla"
"547","BQQ",-22.4831,"-48.5239","BARRA BONITA/FAZ SANTA LUIZA"
"548","BQS",50.425,"127.4117","Blagoveschensk                          "
"549","BQT",52.1083,"23.8981","BREST"
"550","BRA",-12.0794,"-45.0094","Barreiras                               "
"551","BRB",-2.7958,"-57.0556","BARREIRINHA"
"552","BRC",-41.1511,"-71.1578","San Carlos de Bariloche"
"553","BRD",46.3983,"-94.1381","Brainerd"
"554","BRE",53.0474,"8.7867","Bremen                                  "
"555","BRI",41.1392,"16.7658","Bari"
"556","BRK",-30.0403,"145.9528","BOURKE"
"557","BRL",40.7832,"-91.1255","Burlington"
"558","BRM",10.0456,"-69.3564","Barquisimeto"
"559","BRN",46.9122,"7.4992","Berne Belp"
"560","BRO",25.9068,"-97.4259","Brownsville"
"561","BRQ",49.1514,"16.6939","Brno                                    "
"562","BRR",57.017,"-7.4330","Barra"
"563","BRS",51.3827,"-2.7191","Bristol                                 "
"564","BRT",-11.7664,"130.6167","BATHURST ISLAND"
"565","BRU",50.9014,"4.4844","Brussels Airport                        "
"566","BRV",53.5071,"8.5729","BREMERHAVEN"
"567","BRW",71.2854,"-156.7660","Barrow Wiley Post/Will Rogers Memorial  "
"568","BRX",18.2517,"-71.1219","BARAHONA/MARIA MONTEZ"
"569","BSA",11.2753,"49.1494","Bosaso                                  "
"570","BSB",-15.8692,"-47.9208","Brasilia"
"571","BSC",6.2031,"-77.3947","Bahia Solano                            "
"572","BSD",25.15,"99.1500","Baoshan                                 "
"573","BSG",1.9022,"9.8028","Bata"
"574","BSJ",-37.8883,"147.5683","BAIRNSDALE"
"575","BSK",34.7933,"5.7382","Biskra                                  "
"576","BSL",47.59,"7.5292","Basel"
"577","BSO",20.4522,"121.9772","Basco"
"578","BSR",30.5491,"47.6621","Basrah                                  "
"579","BSS",-7.525,"-46.0528","BALSAS"
"580","BST",31.559,"64.3641","Lashkar Gah"
"581","BSX",16.8152,"94.7799","  Bassein"
"582","BSZ",58.2336,"-157.3503","Bartletts"
"583","BTC",7.7033,"81.6783","Batticaloa"
"584","BTH",1.1189,"104.1142","Batam"
"585","BTI",70.134,"-143.5819","Barter Island"
"586","BTJ",5.5169,"95.4200","Banda Aceh"
"587","BTK",56.37,"101.6983","Bratsk"
"588","BTL",42.3075,"-85.2517","BATTLE CREEK W K KELLOGG"
"589","BTM",45.9548,"-112.4975","Butte"
"590","BTR",30.5331,"-91.1496","Baton Rouge Metropolitan Apt"
"591","BTS",48.17,"17.2128","Bratislava"
"592","BTT",66.9139,"-151.5290","Bettles                                 "
"593","BTU",3.1241,"113.0197","Bintulu"
"594","BTV",44.4718,"-73.1532","Burlington"
"595","BTZ",40.2489,"29.5494","BURSA/YENISEHIR"
"596","BUA",-5.4223,"154.6727","Buka                                    "
"597","BUC",-17.7483,"139.5350","Burketown"
"598","BUD",47.4393,"19.2618","Budapest"
"599","BUF",42.9405,"-78.7322","Buffalo                                 "
"600","BUG",-12.6099,"13.4037","BENGUELA"
"601","BUJ",35.3314,"4.2044","BOU-SAADA"
"602","BUL",-7.217,"146.6330","Bulolo"
"603","BUN",3.8197,"-76.9897","Buenaventura"
"604","BUO",9.517,"45.5670","  Burao"
"605","BUQ",-20.0183,"28.6247","Bulawayo"
"606","BUR",34.2006,"-118.3587","Burbank"
"607","BUS",41.61,"41.5997","Batumi"
"608","BUW",-5.4869,"122.5690","Baubau"
"609","BUX",1.5658,"30.2206","Bunia                                   "
"610","BUY",-33.3783,"115.6767","BUNBURY"
"611","BUZ",28.9494,"50.8303","Bushehr                                 "
"612","BVA",49.4544,"2.1128","Paris Beauvais-Tille Airport            "
"613","BVB",2.8414,"-60.6922","Boa Vista                               "
"614","BVC",16.1364,"-22.8886","Boa Vista Island                        "
"615","BVE",45.1494,"1.4744","Brive-la-Gaillarde"
"616","BVG",70.8714,"29.0342","Berlevag                                "
"617","BVH",-12.7014,"-60.0931","Vilhena"
"618","BVI",-25.8989,"139.3486","Birdsville                              "
"619","BVM",-15.8708,"-38.8719","BELMONTE"
"620","BVS",-1.6383,"-50.4408","BREVES"
"621","BVV",44.92,"147.6217","Iturup Island"
"622","BVY",42.5842,"-70.9165","BEVERLY MUNI"
"623","BWA",27.5073,"83.4179","Bhairawa                                "
"624","BWB",-20.8658,"115.4047","BARROW ISLAND"
"625","BWE",52.3192,"10.5561","BRAUNSCHWEIG-WOLFSBURG"
"626","BWG",36.9645,"-86.4197","BOWLING GREEN/WARREN CO. RGNL"
"627","BWH",5.4661,"100.3911","BUTTERWORTH"
"628","BWI",39.1754,"-76.6683","Baltimore Washington International Apt  "
"629","BWK",43.2857,"16.6797","Brac                                    "
"630","BWN",4.9442,"114.9284","Bandar Seri Begawan"
"631","BWO",51.8617,"47.7500","BALAKOVO"
"632","BWQ",-29.9756,"146.8156","BREWARRINA"
"633","BWT",-41.0003,"145.7300","Burnie                                  "
"634","BWU",-33.9244,"150.9900","SYDNEY/BANKSTOWN"
"635","BWW",22.62,"-79.1400","Cayo las Brujas                         "
"636","BXB",-2.5322,"133.4389","Irarutu"
"637","BXE",14.8667,"-12.4833","BAKEL"
"638","BXH",46.8933,"75.0050","BALKHASH"
"639","BXR",29.0842,"58.4497","Bam                                     "
"640","BXU",8.9586,"125.4917","Butuan"
"641","BYC",-21.9494,"-63.6481","Yacuiba"
"642","BYF",49.97,"2.6928","Meaulte"
"643","BYH",35.9643,"-89.9440","BLYTHEVILLE ARKANSAS INTL"
"644","BYI",42.5433,"-113.7717","BURLEY MUNI AIRPORT"
"645","BYK",7.7525,"-5.0678","BOUAKE"
"646","BYM",20.3972,"-76.6175","BAYAMO/BAYAMO"
"647","BYN",46.1633,"100.7041","Bayankhongor                            "
"648","BYO",-21.2294,"-56.4561","Bonito                                  "
"649","BYR",57.2772,"11.0001","  L�s�
BYU"
"650","49.9844",11.6386,"BAYREUTH",""
"651","BZB",-18.7167,"36.3333","Bazaruto Island"
"652","BZC",-22.7656,"-41.9650","BUZIOS/UMBERTO MODIANO"
"653","BZD",-34.625,"143.5769","BALRANALD"
"654","BZE",17.5361,"-88.3083","Belize City Goldson Intl Apt"
"655","BZG",53.0968,"17.9777","Bydgoszcz                               "
"656","BZI",39.6156,"27.9328","BALIKESIR"
"657","BZK",53.2133,"34.1783","BRYANSK"
"658","BZL",22.7989,"90.3012","Barisal"
"659","BZN",45.7775,"-111.1530","Bozeman"
"660","BZO",46.4603,"11.3267","Bolzano/Bozen"
"661","BZR",43.3233,"3.3533","Beziers                                 "
"662","BZV",-4.2556,"15.2483","Brazzaville"
"663","BZY",47.8383,"27.7817","BALTI INTL"
"664","BZZ",51.7495,"-1.5822","BRIZE NORTON"
"665","C27",53.1042,"-4.3406","CAERNARFON"
"666","CAB",-5.597,"12.1884","Cabinda"
"667","CAC",-25.0022,"-53.5019","Cascavel                                "
"668","CAE",33.9387,"-81.1195","Columbia Metropolitan Apt"
"669","CAG",39.2472,"9.0564","Cagliari                                "
"670","CAH",9.1877,"105.1750","Ca Mau"
"671","CAI",30.1114,"31.4139","Cairo                                   "
"672","CAJ",6.25,"-62.8333","Canaima"
"673","CAK",40.916,"-81.4421","Akron/Canton Ohio Regional"
"674","CAL",55.4372,"-5.6864","Campbeltown                             "
"675","CAN",23.39,"113.3067","Guangzhou"
"676","CAO",36.4462,"-103.1500","CLAYTON MUNI ARPK AIRPORT"
"677","CAP",19.7333,"-72.2000","Cap Haitien"
"678","CAR",46.8714,"-68.0178","CARIBOU MUNI AIRPORT"
"679","CAS",33.5533,"-7.6614","CASABLANCA/ANFA"
"680","CAU",-18.2842,"-36.0106","CARUARU"
"681","CAV",-11.9,"22.9000","CAZOMBO"
"682","CAW",-21.7006,"-41.3072","Campos                                  "
"683","CAX",54.9375,"-2.7250","CARLISLE"
"684","CAY",4.8197,"-52.3619","Cayenne"
"685","CAZ",-31.5383,"145.7933","COBAR"
"686","CBB",-17.4211,"-66.1769","Cochabamba                              "
"687","CBD",9.1532,"92.8194","CARNICOBAR"
"688","CBG",52.205,"0.1750","CAMBRIDGE"
"689","CBH",31.65,"-2.2500","Bechar                                  "
"690","CBJ",17.65,"-71.6500","CABO ROJO/ PEDERNALES"
"691","CBL",8.1333,"-63.5350","CIUDAD BOLIVAR"
"692","CBO",7.1608,"124.2125","Cotabato"
"693","CBQ",4.9761,"8.3472","Calabar                                 "
"694","CBR",-35.3067,"149.1950","Canberra"
"695","CBS",10.3301,"-71.3225","Cabimas                                 "
"696","CBT",-12.4792,"13.4869","Catumbela"
"697","CBU",51.8908,"14.5336","COTTBUS-DREWITZ"
"698","CBW",-24.0069,"-52.3561","CAMPO MOURAO"
"699","CBX",-33.065,"147.2083","CONDOBOLIN"
"700","CCC",22.4611,"-78.3286","Cayo Coco                               "
"701","CCE",18.1006,"-63.0489","SAINT MARTIN/GRAND CASE"
"702","CCF",43.2158,"2.3086","Carcassonne                             "
"703","CCH",-46.5475,"-71.6961","CHILE CHICO"
"704","CCJ",11.1381,"75.9504","Kozhikode                               "
"705","CCK",-12.1883,"96.8300","Cocos Islands"
"706","CCL",-26.775,"150.6167","CHINCHILLA"
"707","CCM",-28.7239,"-49.4208","Criciuma                                "
"708","CCN",34.5267,"65.2717","Chaghcharan                             "
"709","CCP",-36.7728,"-73.0631","Concepcion"
"710","CCS",10.6012,"-66.9912","Caracas"
"711","CCU",22.6531,"88.4492","Kolkata"
"712","CCV",-16.265,"167.9244","Craig Cove"
"713","CCZ",25.4171,"-77.8808","  Chub Cay"
"714","CDB",55.2061,"-162.7238","Cold Bay"
"715","CDC",37.701,"-113.0988","Cedar City"
"716","CDG",49.0097,"2.5478","Paris Charles de Gaulle Apt"
"717","CDH",33.6233,"-92.7633","CAMDEN HARRELL FIELD"
"718","CDI",-20.8361,"-41.1869","CACHOEIRO DO ITAPEMIIM"
"719","CDJ",-8.3483,"-49.3025","CONCEICAO DO ARAGUAIA"
"720","CDR",42.8376,"-103.0953","Chadron                                 "
"721","CDS",34.4337,"-100.2879","CHILDRESS"
"722","CDU",-34.0419,"150.6861","CAMDEN"
"723","CDV",60.4917,"-145.4775","Cordova Mudhole Smith Airport           "
"724","CDW",40.8752,"-74.2814","Caldwell"
"725","CEB",10.3075,"123.9794","Cebu"
"726","CEC",41.7796,"-124.2409","Crescent City"
"727","CED",-32.13,"133.7100","Ceduna"
"728","CEE",59.2733,"38.0400","Cherepovets"
"729","CEF",42.194,"-72.5348","CHICOPEE/WESTOVER ARB"
"730","CEG",53.1781,"-2.9778","Chester"
"731","CEI",19.9522,"99.8831","Chiang Rai"
"732","CEK",55.305,"61.5050","Chelyabinsk"
"733","CEM",65.5739,"-144.7809","Central                                 "
"734","CEN",27.393,"-109.8334","Ciudad Obregon                          "
"735","CEQ",43.5464,"6.9542","CANNES/MANDELIEU"
"736","CER",49.6508,"-1.4753","CHERBOURG/MAUPERTUS"
"737","CES",-32.7875,"151.3417","CESSNOCK"
"738","CET",47.0819,"-0.8772","CHOLET/LE PONTREAU"
"739","CEW",30.7788,"-86.5221","BOB SIKES"
"740","CEZ",37.303,"-108.6281","Cortez                                  "
"741","CFA",58.22,"-157.5000","Coffee Point"
"742","CFB",-22.9217,"-42.0743","Cabo Frio                               "
"743","CFC",-26.8063,"-50.9399","Cacador"
"744","CFE",45.7858,"3.1625","Clermont-Ferrand"
"745","CFF",66.7031,"-119.7072","GLENDON/GREAT BEAR LAKE"
"746","CFG",22.15,"-80.4142","CIENFUEGOS JAIME GONZALES"
"747","CFK",36.21,"1.3300","Chlef                                   "
"748","CFN",55.0442,"-8.3409","Donegal                                 "
"749","CFR",49.1733,"-0.4500","Caen"
"750","CFS",-30.32,"153.1167","Coffs Harbour"
"751","CFU",39.6019,"19.9122","Kerkyra                                 "
"752","CGA",55.4788,"-133.1478","Craig"
"753","CGB",-15.65,"-56.1175","Cuiaba                                  "
"754","CGD",28.9189,"111.6403","Changde                                 "
"755","CGH",-23.6261,"-46.6564","Sao Paulo Congonhas Apt"
"756","CGI",37.2253,"-89.5708","Cape Girardeau"
"757","CGK",-6.1239,"106.6611","Jakarta Soekarno-Hatta Apt              "
"758","CGM",9.2535,"124.7071","Camiguin                                "
"759","CGN",50.8659,"7.1427","Cologne/Bonn Apt                        "
"760","CGO",34.5183,"113.8417","Zhengzhou"
"761","CGP",22.257,"91.8222","Chittagong                              "
"762","CGQ",43.9983,"125.6883","Changchun"
"763","CGR",-20.4694,"-54.6703","Campo Grande                            "
"764","CGY",8.4162,"124.6114","Cagayan de Oro"
"765","CHA",35.0353,"-85.2038","Chattanooga Lovell Field Apt"
"766","CHC",-43.4894,"172.5344","Christchurch"
"767","CHE",59.4467,"24.7528","Tallinn Heliport"
"768","CHG",41.5381,"120.4350","Chaoyang"
"769","CHH",-6.2,"-77.8833","CHACHAPOYAS"
"770","CHM",-9.1447,"-78.5208","CHIMBOTE/TNT.J.A DE MONTREUIL"
"771","CHN",36.7178,"127.4961","CHONGJU"
"772","CHO",38.1386,"-78.4529","Charlottesville"
"773","CHQ",35.5314,"24.1511","Chania                                  "
"774","CHR",46.8603,"1.7211","CHATEAUROUX DEOLS"
"775","CHS",32.8986,"-80.0405","Charleston"
"776","CHT",-43.81,"-176.4572","CHATHAM ISLANDS"
"777","CHU",61.5791,"-159.2156","Chuathbaluk"
"778","CHX",9.4589,"-82.5153","Changuinola                             "
"779","CHY",-6.7119,"156.3961","Choiseul Bay                            "
"780","CIA",41.7994,"12.5972","Rome Ciampino Apt"
"781","CIC",39.7954,"-121.8584","Chico"
"782","CID",41.8847,"-91.7108","Cedar Rapids"
"783","CIF",42.235,"118.9083","Chifeng"
"784","CIG",40.495,"-107.5214","CRAIG-MOFFAT AIRPORT"
"785","CIH",36.2475,"113.1258","Changzhi"
"786","CIJ",-11.0428,"-68.7833","Cobija"
"787","CIK",66.645,"-143.7399","Chalkyitsik"
"788","CIN",37.5939,"-83.3172","JACKSON JULIAN CARROLL"
"789","CIP",-13.5667,"32.5911","Chipata"
"790","CIS",-2.77,"-171.7133","CANTON ISLAND"
"791","CIT",42.3642,"69.4789","Shymkent"
"792","CIU",46.2508,"-84.4724","Sault Ste Marie Chippewa County Apt"
"793","CIW",12.699,"-61.3424","  Canouan Island"
"794","CIX",-6.7875,"-79.8281","Chiclayo"
"795","CIY",36.9953,"14.6081","Comiso                                  "
"796","CIZ",-4.1339,"-63.1311","Coari                                   "
"797","CJA",-7.1322,"-78.4889","Cajamarca                               "
"798","CJB",11.0269,"77.0418","Coimbatore"
"799","CJC",-22.4947,"-68.9019","Calama"
"800","CJJ",36.7166,"127.4991","Cheongju"
"801","CJL",35.8861,"71.7999","Chitral                                 "
"802","CJM",10.7118,"99.3609","Chumphon"
"803","CJS",31.6364,"-106.4288","Ciudad Juarez                           "
"804","CJT",16.1767,"-92.0506","COMITAN"
"805","CJU",33.5122,"126.4928","Jeju International"
"806","CKB",39.2966,"-80.2281","Clarksburg                              "
"807","CKC",49.4161,"31.9908","CHERKASSY"
"808","CKD",61.8679,"-158.1349","Crooked Creek"
"809","CKG",29.7167,"106.6400","Chongqing"
"810","CKH",70.625,"147.8967","Chokurdakh                              "
"811","CKL",55.88,"38.0633","CHKALOVSKIY"
"812","CKO",-23.1522,"-50.6022","CORNELIO PROCOPIO"
"813","CKS",-6.1175,"-50.0036","Carajas                                 "
"814","CKT",36.4881,"61.0700","SARAKHS"
"815","CKX",64.0713,"-141.9523","Chicken"
"816","CKY",9.5769,"-13.6120","Conakry"
"817","CKZ",40.1361,"26.4247","Canakkale"
"818","CLA",23.4377,"91.1895","COMILLA"
"819","CLD",33.1283,"-117.2800","San Diego McClellan-Palomar Arpt"
"820","CLE",41.4117,"-81.8498","Cleveland Hopkins International Apt"
"821","CLI",44.6133,"-88.7317","CLINTONVILLE"
"822","CLJ",46.7851,"23.6861","Cluj-Napoca                             "
"823","CLL",30.5885,"-96.3637","College Station"
"824","CLM",48.1202,"-123.4997","Port Angeles                            "
"825","CLN",-7.3333,"-47.4333","CAROLINA"
"826","CLO",3.5431,"-76.3817","Cali"
"827","CLP",58.8337,"-158.5294","Clarks Point"
"828","CLQ",19.277,"-103.5776","Colima                                  "
"829","CLT",35.214,"-80.9431","Charlotte                               "
"830","CLU",39.2617,"-85.8967","COLUMBUS MUNICIPAL"
"831","CLV",-17.7247,"-48.6100","Caldas Novas                            "
"832","CLY",42.5203,"8.7931","Calvi"
"833","CLZ",8.9283,"-67.4133","CALABOZO"
"834","CMA",-28.03,"145.6222","Cunnamulla                              "
"835","CMB",7.1802,"79.8853","Bandaranaike Intl"
"836","CMD",-34.6233,"148.0283","COOTAMUNDRA"
"837","CME",18.6522,"-91.8011","Ciudad Del Carmen"
"838","CMF",45.6392,"5.8800","CHAMBERY/AIX-LES-BAINS"
"839","CMG",-19.0119,"-57.6714","Corumba"
"840","CMH",39.998,"-82.8919","Columbus Port Columbus Intl Apt"
"841","CMI",40.0393,"-88.2781","Champaign"
"842","CMK",-14.3069,"35.1325","  Club Makokola"
"843","CMN",33.3642,"-7.5817","Casablanca Mohammed V Apt"
"844","CMP",-9.335,"-50.3497","SANTANA DO ARAGUAIA"
"845","CMQ",-22.7694,"147.6194","CLERMONT"
"846","CMR",48.1103,"7.3592","COLMAR/HOUSSEN"
"847","CMU",-6.0243,"144.9705","Kundiawa                                "
"848","CMW",21.4203,"-77.8475","Camaguey"
"849","CMX",47.1683,"-88.4883","Hancock"
"850","CNB",-30.9833,"148.3742","COONAMBLE"
"851","CNC",-10.05,"143.0667","  Poruma"
"852","CND",44.3621,"28.4885","Constanta                               "
"853","CNF",-19.6244,"-43.9719","Belo Horizonte Tancredo Neves Int Apt"
"854","CNG",45.6583,"-0.3175","COGNAC/CHATEAUBERNARD"
"855","CNJ",-20.6731,"140.5008","Cloncurry"
"856","CNK",39.5493,"-97.6523","CONCORDIA/BLOSSER MUNI AIRPORT"
"857","CNL",57.5035,"10.2294","SINDAL"
"858","CNM",32.3383,"-104.2633","Carlsbad"
"859","CNP",70.7433,"-22.6606","Neerlerit Inaat"
"860","CNQ",-27.4456,"-58.7619","CORRIENTES"
"861","CNR",-26.3222,"-70.6111","CHANARAL"
"862","CNS",-16.8867,"145.7550","Cairns"
"863","CNU",37.6683,"-95.4850","CHANUTE"
"864","CNW",31.6378,"-97.0740","WACO"
"865","CNX",18.7714,"98.9628","Chiang Mai                              "
"866","CNY",38.755,"-109.7548","Moab"
"867","COC",-31.3033,"-58.0081","CONCORDIA/COM.J.J.PIERRESTEGUI"
